board_position,player_white,voc,move_time,elo,n_candidates,ply
6k1/N7/1p6/2p3p1/P1K1r3/1PB3r1/3P4/3R4,True,0.0,6.0,2084,4,71
6k1/N7/1p6/2pK2p1/P3r3/1PB3r1/3P4/3R4,False,0.0,12.0,2108,5,72
6k1/N3r3/1p6/2pK2p1/P7/1PB3r1/3P4/3R4,True,0.0,4.0,2084,5,73
6k1/4r3/1pN5/2pK2p1/P7/1PB3r1/3P4/3R4,False,0.0,19.0,2108,5,74
6k1/3r4/1pN5/2pK2p1/P7/1PB3r1/3P4/3R4,True,0.0,8.0,2084,4,75
6k1/3r4/1pN5/2p3p1/P1K5/1PB3r1/3P4/3R4,False,1.0,4.0,2108,5,76
6k1/3r4/1pN5/2p5/P1K3p1/1PB3r1/3P4/3R4,True,0.0,5.0,2084,5,77
6k1/3r4/1pN5/2p5/P1K3p1/1PB3r1/3P4/7R,False,0.0,7.0,2108,5,78
6k1/3r4/1pN5/2p5/P1K3p1/1PB4r/3P4/7R,True,0.0,4.0,2084,5,79
6k1/3r4/1pN5/2p5/P1K3p1/1PB4R/3P4/8,False,0.977,1.0,2108,5,80
6k1/3r4/1pN5/2p5/P1K5/1PB4p/3P4/8,True,0.0,7.0,2084,5,81
6k1/3r4/1pN5/2p1B3/P1K5/1P5p/3P4/8,False,0.438,4.0,2108,5,82
6k1/8/1pN5/2p1B3/P1K5/1P5p/3r4/8,True,0.0,3.0,2084,5,83
6k1/8/1pN5/1Kp1B3/P7/1P5p/3r4/8,False,0.0,22.0,2108,5,84
6k1/8/1pN5/1KprB3/P7/1P5p/8/8,True,0.0,5.0,2084,5,85
6k1/8/1pN5/1Kpr4/P7/1P5p/7B/8,False,0.0,2.0,2108,5,86
6k1/8/1pN5/1Kp5/P7/1P5p/3r3B/8,True,0.0,2.0,2084,5,87
6k1/8/1pN5/1Kp5/P4B2/1P5p/3r4/8,False,0.184,4.0,2108,5,88
6k1/8/1pN5/1Kp5/P4B2/1P5p/1r6/8,True,0.0,3.0,2084,5,89
6k1/8/1KN5/2p5/P4B2/1P5p/1r6/8,False,0.005,1.0,2108,5,90
6k1/8/1KN5/2p5/P4B2/1r5p/8/8,True,0.0,1.0,2084,5,91
6k1/8/2N5/2K5/P4B2/1r5p/8/8,False,0.0,11.0,2108,5,92
8/5k2/2N5/2K5/P4B2/1r5p/8/8,True,0.0,5.0,2084,5,93
8/5k2/2N5/P1K5/5B2/1r5p/8/8,False,0.0,6.0,2108,5,94
8/5k2/2N5/P1K5/5B2/r6p/8/8,True,0.002,5.0,2084,5,95
8/5k2/2N5/PK6/5B2/r6p/8/8,False,0.0,3.0,2108,5,96
4k3/8/2N5/PK6/5B2/r6p/8/8,True,0.0,5.0,2084,5,97
4k3/8/P1N5/1K6/5B2/r6p/8/8,False,0.0,2.0,2108,5,98
8/3k4/P1N5/1K6/5B2/r6p/8/8,True,0.997,2.0,2084,5,99
8/3k4/P7/1K6/1N3B2/r6p/8/8,False,0.032,9.0,2108,5,100
2k5/8/P7/1K6/1N3B2/r6p/8/8,True,0.001,4.0,2084,5,101
2k5/8/PK6/8/1N3B2/r6p/8/8,False,0.0,9.0,2108,5,102
2k5/8/PK6/8/rN3B2/7p/8/8,True,0.99,3.0,2084,5,103
2k5/8/P7/1K6/rN3B2/7p/8/8,False,0.0,6.0,2108,5,104
rnbqkb1r/ppppp2p/5np1/5p2/2PP4/2N5/PP2PPPP/R1BQKBNR,True,0.145,4.0,2072,5,7
rnbqkb1r/ppppp2p/5np1/5pB1/2PP4/2N5/PP2PPPP/R2QKBNR,False,0.423,1.0,2068,5,8
rnbqk2r/ppppp1bp/5np1/5pB1/2PP4/2N5/PP2PPPP/R2QKBNR,True,0.0079999999999999,1.0,2072,5,9
rnbqk2r/ppppp1bp/5np1/5pB1/2PP4/2N2N2/PP2PPPP/R2QKB1R,False,0.5870000000000001,2.0,2068,5,10
rnbq1rk1/ppppp1bp/5np1/5pB1/2PP4/2N2N2/PP2PPPP/R2QKB1R,True,0.0,1.0,2072,5,11
rnbq1rk1/ppppp1bp/5np1/5pB1/2PP3P/2N2N2/PP2PPP1/R2QKB1R,False,0.177,3.0,2068,5,12
rnbq1rk1/ppp1p1bp/3p1np1/5pB1/2PP3P/2N2N2/PP2PPP1/R2QKB1R,True,0.011,2.0,2072,5,13
rnbq1rk1/ppp1p1bp/3p1np1/5pBP/2PP4/2N2N2/PP2PPP1/R2QKB1R,False,0.0,3.0,2068,5,14
rnbq1rk1/ppp1p1bp/3p2p1/5pBn/2PP4/2N2N2/PP2PPP1/R2QKB1R,True,0.004,2.0,2072,5,15
rnbq1rk1/ppp1p1bp/3p2p1/5pBR/2PP4/2N2N2/PP2PPP1/R2QKB2,False,0.0,2.0,2068,5,16
rnbq1rk1/ppp1p1bp/3p4/5pBp/2PP4/2N2N2/PP2PPP1/R2QKB2,True,0.0,9.0,2072,5,17
rnbq1rk1/ppp1p1bp/3p4/5pBp/2PPP3/2N2N2/PP3PP1/R2QKB2,False,0.0,14.0,2068,5,18
rnb1qrk1/ppp1p1bp/3p4/5pBp/2PPP3/2N2N2/PP3PP1/R2QKB2,True,0.0,10.0,2072,5,19
rnb1qrk1/ppp1p1bp/3p4/4PpBp/2PP4/2N2N2/PP3PP1/R2QKB2,False,0.0,17.0,2068,5,20
rnb1qrk1/ppp1p1b1/3p3p/4PpBp/2PP4/2N2N2/PP3PP1/R2QKB2,True,0.0,5.0,2072,5,21
rnb1qrk1/ppp1p1b1/3p3p/4Pp1p/2PP3B/2N2N2/PP3PP1/R2QKB2,False,0.0,15.0,2068,5,22
rnb1qrk1/ppp1p1b1/3p3p/4P2p/2PP1p1B/2N2N2/PP3PP1/R2QKB2,True,0.114,9.0,2072,5,23
rnb1qrk1/ppp1p1b1/3p3p/4P2p/2PP1p1B/1QN2N2/PP3PP1/R3KB2,False,0.477,17.0,2068,5,24
rn2qrk1/ppp1p1b1/3p3p/4P2p/2PP1pbB/1QN2N2/PP3PP1/R3KB2,True,0.028,29.0,2072,5,25
rn2qrk1/pQp1p1b1/3p3p/4P2p/2PP1pbB/2N2N2/PP3PP1/R3KB2,False,0.0,8.0,2068,5,26
r3qrk1/pQpnp1b1/3p3p/4P2p/2PP1pbB/2N2N2/PP3PP1/R3KB2,True,0.0,153.0,2072,5,27
r3qrk1/pQpnp1b1/3p3p/4P2p/2PP1pbB/2N2N2/PP3PP1/2KR1B2,False,0.0,60.0,2068,5,28
1r2qrk1/pQpnp1b1/3p3p/4P2p/2PP1pbB/2N2N2/PP3PP1/2KR1B2,True,0.0,24.0,2072,5,29
1r2qrk1/p1Qnp1b1/3p3p/4P2p/2PP1pbB/2N2N2/PP3PP1/2KR1B2,False,0.911,29.0,2068,5,30
1r2qrk1/p1Qnp1b1/3p3p/4P2p/2PP1p1B/2N2b2/PP3PP1/2KR1B2,True,0.0,8.0,2072,5,31
1r2qrk1/p1Qnp1b1/3p3p/4P2p/2PP1p1B/2N2P2/PP3P2/2KR1B2,False,0.0,37.0,2068,5,32
1rq2rk1/p1Qnp1b1/3p3p/4P2p/2PP1p1B/2N2P2/PP3P2/2KR1B2,True,0.0,8.0,2072,5,33
1rQ2rk1/p2np1b1/3p3p/4P2p/2PP1p1B/2N2P2/PP3P2/2KR1B2,False,0.0,6.0,2068,5,34
1rr3k1/p2np1b1/3p3p/4P2p/2PP1p1B/2N2P2/PP3P2/2KR1B2,True,0.0,9.0,2072,5,35
1rr3k1/p2np1b1/3pP2p/7p/2PP1p1B/2N2P2/PP3P2/2KR1B2,False,0.0,15.0,2068,5,36
1rr3k1/p3p1b1/3pPn1p/7p/2PP1p1B/2N2P2/PP3P2/2KR1B2,True,0.0,9.0,2072,5,37
1rr3k1/p3p1b1/3pPn1p/3P3p/2P2p1B/2N2P2/PP3P2/2KR1B2,False,0.022,24.0,2068,5,38
1rr2k2/p3p1b1/3pPn1p/3P3p/2P2p1B/2N2P2/PP3P2/2KR1B2,True,0.026,19.0,2072,5,39
1rr2k2/p3p1b1/3pPn1p/3P3p/2P2p1B/1PN2P2/P4P2/2KR1B2,False,0.003,30.0,2068,5,40
1rr2k2/4p1b1/p2pPn1p/3P3p/2P2p1B/1PN2P2/P4P2/2KR1B2,True,0.016,8.0,2072,5,41
1rr2k2/4p1b1/p2pPn1p/3P3p/2P2p1B/1P3P2/P3NP2/2KR1B2,False,0.0,9.0,2068,5,42
1rr2k2/4p1b1/p2pP2p/3n3p/2P2p1B/1P3P2/P3NP2/2KR1B2,True,0.0,3.0,2072,5,43
1rr2k2/4p1b1/p2pP2p/3R3p/2P2p1B/1P3P2/P3NP2/2K2B2,False,0.0,25.0,2068,5,44
1rr2k2/4p3/p2pP2p/3Rb2p/2P2p1B/1P3P2/P3NP2/2K2B2,True,0.0,20.0,2072,5,45
1rr2k2/4p3/p2pP2p/3Rb2p/2PN1p1B/1P3P2/P4P2/2K2B2,False,0.0,19.0,2068,5,46
1rr2k2/4p3/3pP2p/p2Rb2p/2PN1p1B/1P3P2/P4P2/2K2B2,True,0.0,4.0,2072,5,47
1rr2k2/4p3/3pP2p/p2RbN1p/2P2p1B/1P3P2/P4P2/2K2B2,False,0.0,3.0,2068,5,48
1rr2k2/4p3/3pP2p/3RbN1p/p1P2p1B/1P3P2/P4P2/2K2B2,True,0.0,4.0,2072,5,49
1rr2k2/4p3/3pP2p/3RbN1p/p1P2p1B/1P3P2/P1K2P2/5B2,False,0.0,7.0,2068,5,50
1rr2k2/4p3/3pP2p/3RbN1p/2P2p1B/1p3P2/P1K2P2/5B2,True,0.0,1.0,2072,5,51
1rr2k2/4p3/3pP2p/3RbN1p/2P2p1B/1P3P2/2K2P2/5B2,False,0.0,1.0,2068,5,52
r1r2k2/4p3/3pP2p/3RbN1p/2P2p1B/1P3P2/2K2P2/5B2,True,0.0,8.0,2072,5,53
r1r1k3/4B3/3pP2p/3RbN1p/2P2p2/1P3P2/2K2P2/5B2,True,0.0,4.0,2072,5,55
r1r1k3/8/3BP2p/3RbN1p/2P2p2/1P3P2/2K2P2/5B2,False,0.0,11.0,2068,5,56
2r1k3/8/3BP2p/3RbN1p/2P2p2/1P3P2/r1K2P2/5B2,True,0.0,3.0,2072,4,57
2r1k3/8/3BP2p/3RbN1p/2P2p2/1P1K1P2/r4P2/5B2,False,0.0,9.0,2068,5,58
2r1k3/8/3bP2p/3R1N1p/2P2p2/1P1K1P2/r4P2/5B2,True,0.0,1.0,2072,5,59
2r5/4k3/3NP2p/3R3p/2P2p2/1P1K1P2/r4P2/5B2,True,0.0,2.0,2072,5,61
2N5/8/4k2p/3R3p/2P2p2/1P1K1P2/r4P2/5B2,True,0.0,11.0,2072,5,63
2N5/8/4k2p/3R3p/2P2p2/1P1K1P2/r3BP2/8,False,0.0,15.0,2068,5,64
r1N5/8/4k2p/3R3p/2P2p2/1P1K1P2/4BP2/8,True,0.0,4.0,2072,5,65
r7/8/1N2k2p/3R3p/2P2p2/1P1K1P2/4BP2/8,False,0.0,9.0,2068,5,66
1r6/8/1N2k2p/3R3p/2P2p2/1P1K1P2/4BP2/8,True,0.0,9.0,2072,5,67
1r6/8/1N2k2p/1R5p/2P2p2/1P1K1P2/4BP2/8,False,0.0,6.0,2068,5,68
1r6/8/1N2k2p/1R6/2P2p1p/1P1K1P2/4BP2/8,True,0.0,15.0,2072,5,69
1r6/8/1N2k2p/1R6/2P2p1p/1P1K1P2/5P2/5B2,False,0.0,40.0,2068,5,70
3r4/8/1N2k2p/1R6/2P2p1p/1P1K1P2/5P2/5B2,True,0.0,6.0,2072,5,71
3r4/8/1N2k2p/1R6/2P1Kp1p/1P3P2/5P2/5B2,False,0.0,2.0,2068,5,72
5r2/8/1N2k2p/1R6/2P1Kp1p/1P3P2/5P2/5B2,True,0.0,6.0,2072,5,73
5r2/8/1N2k2p/7R/2P1Kp1p/1P3P2/5P2/5B2,False,0.0,8.0,2068,5,74
5r2/8/1N1k3p/7R/2P1Kp1p/1P3P2/5P2/5B2,True,0.0,2.0,2072,5,75
5r2/8/1N1k3p/8/2P1Kp1R/1P3P2/5P2/5B2,False,0.0,6.0,2068,5,76
rnbqkbnr/pppppp1p/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR,False,0.0,1.0,2059,5,4
rnbqk1nr/ppppppbp/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR,True,0.018,0.0,2002,5,5
rnbqk1nr/ppppppbp/6p1/8/3PPP2/8/PPP3PP/RNBQKBNR,False,0.1919999999999999,2.0,2059,5,6
rnbqk1nr/pppp1pbp/4p1p1/8/3PPP2/8/PPP3PP/RNBQKBNR,True,0.0,2.0,2002,5,7
rnbqk1nr/pppp1pbp/4p1p1/4P3/3P1P2/8/PPP3PP/RNBQKBNR,False,0.043,1.0,2059,5,8
rnbqk1nr/ppp2pbp/3pp1p1/4P3/3P1P2/8/PPP3PP/RNBQKBNR,True,0.0,4.0,2002,5,9
rnbqk1nr/ppp2pbp/3pp1p1/4P3/3P1P2/5N2/PPP3PP/RNBQKB1R,False,0.1139999999999999,2.0,2059,5,10
rnbqk1nr/ppp2pbp/4p1p1/4p3/3P1P2/5N2/PPP3PP/RNBQKB1R,True,0.0,2.0,2002,5,11
rnbqk1nr/ppp2pbp/4p1p1/4P3/3P4/5N2/PPP3PP/RNBQKB1R,False,0.0,4.0,2059,5,12
rnbqk1nr/pp3pbp/2p1p1p1/4P3/3P4/5N2/PPP3PP/RNBQKB1R,True,0.0,9.0,2002,5,13
rnbqk1nr/pp3pbp/2p1p1p1/4P3/2BP4/5N2/PPP3PP/RNBQK2R,False,0.0,2.0,2059,5,14
rnbqk2r/pp2npbp/2p1p1p1/4P3/2BP4/5N2/PPP3PP/RNBQK2R,True,0.4679999999999999,5.0,2002,5,15
rnbqk2r/pp2npbp/2p1p1p1/4P3/2BP4/2P2N2/PP4PP/RNBQK2R,False,0.0,3.0,2059,5,16
rnbq1rk1/pp2npbp/2p1p1p1/4P3/2BP4/2P2N2/PP4PP/RNBQK2R,True,0.145,2.0,2002,5,17
rnbq1rk1/pp2npbp/2p1p1p1/4P3/2BP4/2P2N2/PP4PP/RNBQ1RK1,False,0.0549999999999999,5.0,2059,5,18
rnb2rk1/pp2npbp/1qp1p1p1/4P3/2BP4/2P2N2/PP4PP/RNBQ1RK1,True,0.0,5.0,2002,5,19
rnb2rk1/pp2npbp/1qp1p1p1/4P3/P1BP4/2P2N2/1P4PP/RNBQ1RK1,False,0.0,4.0,2059,5,20
rnb2rk1/1p2npbp/1qp1p1p1/p3P3/P1BP4/2P2N2/1P4PP/RNBQ1RK1,True,0.0,5.0,2002,5,21
rnb2rk1/1p2npbp/1qp1p1p1/p3P3/P1BP4/1PP2N2/6PP/RNBQ1RK1,False,0.0,10.0,2059,5,22
rnb2rk1/1p2npbp/1q2p1p1/p1p1P3/P1BP4/1PP2N2/6PP/RNBQ1RK1,True,0.859,8.0,2002,5,23
rnb2rk1/1p2npbp/1q2p1p1/p1p1P3/P1BP4/1PP1BN2/6PP/RN1Q1RK1,False,0.0,3.0,2059,5,24
rnb2rk1/1p2npbp/1q2p1p1/p3P3/P1Bp4/1PP1BN2/6PP/RN1Q1RK1,True,0.398,1.0,2002,5,25
rnb2rk1/1p2npbp/1q2p1p1/p3P3/P1BP4/1P2BN2/6PP/RN1Q1RK1,False,0.0,9.0,2059,5,26
r1b2rk1/1p1nnpbp/1q2p1p1/p3P3/P1BP4/1P2BN2/6PP/RN1Q1RK1,True,0.98,3.0,2002,5,27
r1b2rk1/1p1nnpbp/1q2p1p1/p3P3/P1BP4/1P3N2/5BPP/RN1Q1RK1,False,0.0,12.0,2059,5,28
r1b2rk1/1p1n1pbp/1q2p1p1/p3Pn2/P1BP4/1P3N2/5BPP/RN1Q1RK1,True,0.002,9.0,2002,5,29
r1b2rk1/1p1n1pbp/1q2p1p1/p2PPn2/P1B5/1P3N2/5BPP/RN1Q1RK1,False,0.0,14.0,2059,5,30
r1b2rk1/1pqn1pbp/4p1p1/p2PPn2/P1B5/1P3N2/5BPP/RN1Q1RK1,True,0.858,8.0,2002,5,31
r1b2rk1/1pqn1pbp/4P1p1/p3Pn2/P1B5/1P3N2/5BPP/RN1Q1RK1,False,0.0,1.0,2059,5,32
r1b2rk1/1pqn2bp/4p1p1/p3Pn2/P1B5/1P3N2/5BPP/RN1Q1RK1,True,0.0,1.0,2002,5,33
r1b2r1k/1pqn2bp/4B1p1/p3Pn2/P7/1P3N2/5BPP/RN1Q1RK1,True,0.871,6.0,2002,5,35
r1b2r1k/1pqB2bp/6p1/p3Pn2/P7/1P3N2/5BPP/RN1Q1RK1,False,0.0,5.0,2059,5,36
r4r1k/1pqb2bp/6p1/p3Pn2/P7/1P3N2/5BPP/RN1Q1RK1,True,0.0549999999999999,3.0,2002,5,37
r4r1k/1pqb2bp/6p1/p3Pn2/P7/1P3N2/5BPP/RN1QR1K1,False,0.0,4.0,2059,5,38
r4r1k/1pq3bp/4b1p1/p3Pn2/P7/1P3N2/5BPP/RN1QR1K1,True,0.0,16.0,2002,5,39
r4r1k/1pq3bp/4b1p1/p3Pn2/P7/1P3N2/3N1BPP/R2QR1K1,False,0.004,4.0,2059,5,40
3r1r1k/1pq3bp/4b1p1/p3Pn2/P7/1P3N2/3N1BPP/R2QR1K1,True,0.0,6.0,2002,5,41
3r1r1k/1pq3bp/4b1p1/p3Pn2/P7/1P3N2/3N1BPP/R1Q1R1K1,False,0.0,19.0,2059,5,42
3r1r1k/1p1q2bp/4b1p1/p3Pn2/P7/1P3N2/3N1BPP/R1Q1R1K1,True,0.006,11.0,2002,5,43
3r1r1k/1p1q2bp/1B2b1p1/p3Pn2/P7/1P3N2/3N2PP/R1Q1R1K1,False,0.0,7.0,2059,5,44
2r2r1k/1p1q2bp/1B2b1p1/p3Pn2/P7/1P3N2/3N2PP/R1Q1R1K1,True,0.562,5.0,2002,5,45
2r2r1k/1p1q2bp/1B2b1p1/p3Pn2/P7/1P3N2/1Q1N2PP/R3R1K1,False,0.1160000000000001,30.0,2059,5,46
2r2r1k/1p4bp/1B2b1p1/p2qPn2/P7/1P3N2/1Q1N2PP/R3R1K1,True,0.0,17.0,2002,5,47
2r2r1k/1p4bp/1B2b1p1/p2qPn2/P1N5/1P3N2/1Q4PP/R3R1K1,False,0.006,14.0,2059,5,48
r4r1k/1p4bp/1B2b1p1/p2qPn2/P1N5/1P3N2/1Q4PP/R3R1K1,True,0.002,14.0,2002,5,49
r4r1k/1p4bp/1B2b1p1/p2qPn2/P1N5/1P3N2/1Q4PP/3RR1K1,False,0.0,8.0,2059,5,50
r4r1k/1p4bp/1Bq1b1p1/p3Pn2/P1N5/1P3N2/1Q4PP/3RR1K1,True,0.0,31.0,2002,5,51
r4r1k/1p4bp/1Bq1b1p1/p3Pn2/P1NN4/1P6/1Q4PP/3RR1K1,False,0.0,4.0,2059,5,52
r4r1k/1p4bp/1Bq1b1p1/p3P3/P1Nn4/1P6/1Q4PP/3RR1K1,True,0.033,2.0,2002,5,53
r4r1k/1p4bp/1Bq1b1p1/p3P3/P1NQ4/1P6/6PP/3RR1K1,False,0.2159999999999999,25.0,2059,5,54
r4r1k/1p4bp/1Bq3p1/p3P3/P1bQ4/1P6/6PP/3RR1K1,True,0.0,6.0,2002,5,55
r4r1k/1p4bp/1Bq3p1/p3P3/P1PQ4/8/6PP/3RR1K1,False,0.0,6.0,2059,5,56
r4r1k/1p4bp/1B4p1/p3P3/q1PQ4/8/6PP/3RR1K1,True,0.345,8.0,2002,5,57
r4r1k/1p4bp/1B4p1/p1P1P3/q2Q4/8/6PP/3RR1K1,False,0.0,69.0,2059,5,58
r4r1k/1p4bp/1Bq3p1/p1P1P3/3Q4/8/6PP/3RR1K1,True,0.997,11.0,2002,5,59
r4r1k/1p4bp/1BqQ2p1/p1P1P3/8/8/6PP/3RR1K1,False,0.0,11.0,2059,5,60
r4r1k/1p4bp/1B1Q2p1/p1P1P3/q7/8/6PP/3RR1K1,True,0.0,25.0,2002,5,61
r4r1k/1p4bp/1B1QP1p1/p1P5/q7/8/6PP/3RR1K1,False,0.0,12.0,2059,5,62
r3r2k/1p4bp/1B1QP1p1/p1P5/q7/8/6PP/3RR1K1,True,0.0,14.0,2002,5,63
r3r2k/1p4bp/1B1QP1p1/p1P5/q7/8/6PP/3R1RK1,False,0.0,10.0,2059,5,64
r3r2k/1p4bp/1B1QP1p1/p1P5/4q3/8/6PP/3R1RK1,True,0.048,14.0,2002,5,65
r3r2k/1p4bp/1B1QP1p1/p1P5/4q3/8/6PP/3RR1K1,False,0.0,18.0,2059,5,66
r3r2k/1p4bp/1B1QP1p1/p1P5/2q5/8/6PP/3RR1K1,True,0.0,24.0,2002,5,67
r3r2k/1p2P1bp/1B1Q2p1/p1P5/2q5/8/6PP/3RR1K1,False,0.0,15.0,2059,5,68
2r1r2k/1p2P1bp/1B1Q2p1/p1P5/2q5/8/6PP/3RR1K1,True,0.0,9.0,2002,5,69
2r1r2k/1p2P1bp/1B1Q2p1/p1P5/2q5/8/6PP/2R1R1K1,False,0.0,16.0,2059,5,70
2r1r2k/1p2P1bp/1B1Q2p1/pqP5/8/8/6PP/2R1R1K1,True,0.6699999999999999,54.0,2002,5,71
2rBr2k/1p2P1bp/3Q2p1/pqP5/8/8/6PP/2R1R1K1,False,0.997,12.0,2059,5,72
2rBr2k/1p2P1bp/3Q2p1/1qP5/p7/8/6PP/2R1R1K1,True,0.997,13.0,2002,5,73
2rBr2k/1p2P1bp/3Q2p1/1qP5/p7/8/6PP/2R2RK1,False,0.0,18.0,2059,5,74
2rBr2k/1p2P1bp/3Q2p1/1qP5/8/p7/6PP/2R2RK1,True,0.0,9.0,2002,5,75
2rBrb1k/1p2P2p/3Q2p1/1qP5/8/p7/6PP/2R3K1,True,0.0,2.0,2002,5,77
r1bqkbnr/ppp1pppp/2n5/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR,True,0.1099999999999999,2.0,2145,5,5
r1bqkbnr/ppp1pppp/2n5/3p4/3P1B2/2P5/PP2PPPP/RN1QKBNR,False,0.061,3.0,2094,5,6
r2qkbnr/ppp1pppp/2n5/3p1b2/3P1B2/2P5/PP2PPPP/RN1QKBNR,True,0.037,5.0,2145,5,7
r2qkbnr/ppp1pppp/2n5/3p1b2/3P1B2/2P5/PP1NPPPP/R2QKBNR,False,0.0,14.0,2094,5,8
r2qkb1r/ppp1pppp/2n2n2/3p1b2/3P1B2/2P5/PP1NPPPP/R2QKBNR,True,0.063,3.0,2145,5,9
r2qkb1r/ppp1pppp/2n2n2/3p1b2/3P1B2/2P2N2/PP1NPPPP/R2QKB1R,False,0.147,4.0,2094,5,10
r2qkb1r/ppp1ppp1/2n2n1p/3p1b2/3P1B2/2P2N2/PP1NPPPP/R2QKB1R,True,0.009,2.0,2145,5,11
r2qkb1r/ppp1ppp1/2n2n1p/3p1b2/3P1B2/2P2N1P/PP1NPPP1/R2QKB1R,False,0.0,9.0,2094,5,12
r2qkb1r/ppp2pp1/2n1pn1p/3p1b2/3P1B2/2P2N1P/PP1NPPP1/R2QKB1R,True,0.0069999999999999,2.0,2145,5,13
r2qkb1r/ppp2pp1/2n1pn1p/3p1b2/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R,False,0.089,3.0,2094,5,14
r2qkb1r/1pp2pp1/p1n1pn1p/3p1b2/3P1B2/2P1PN1P/PP1N1PP1/R2QKB1R,True,0.0,6.0,2145,5,15
r2qkb1r/1pp2pp1/p1n1pn1p/3p1b2/3P1BP1/2P1PN1P/PP1N1P2/R2QKB1R,False,0.0,3.0,2094,5,16
r2qkb1r/1pp2pp1/p1n1pn1p/3p4/3PbBP1/2P1PN1P/PP1N1P2/R2QKB1R,True,0.0,3.0,2145,5,17
r2qkb1r/1pp2pp1/p1n1pn1p/3p4/3PNBP1/2P1PN1P/PP3P2/R2QKB1R,False,0.0,12.0,2094,5,18
r2qkb1r/1pp2pp1/p1n1p2p/3p4/3PnBP1/2P1PN1P/PP3P2/R2QKB1R,True,0.0,1.0,2145,5,19
r2qkb1r/1pp2pp1/p1n1p2p/3p4/3PnBP1/2P1P2P/PP1N1P2/R2QKB1R,False,0.0,4.0,2094,5,20
r2qkb1r/1pp2p2/p1n1p2p/3p2p1/3PnBP1/2P1P2P/PP1N1P2/R2QKB1R,True,0.0,8.0,2145,5,21
r2qkb1r/1pp2p2/p1n1p2p/3p2p1/3Pn1P1/2P1P2P/PP1N1P1B/R2QKB1R,False,0.0,20.0,2094,5,22
r2qk2r/1pp2p2/p1nbp2p/3p2p1/3Pn1P1/2P1P2P/PP1N1P1B/R2QKB1R,True,0.0,4.0,2145,5,23
r2qk2r/1pp2p2/p1nbp2p/3p2p1/3PN1P1/2P1P2P/PP3P1B/R2QKB1R,False,0.0,4.0,2094,5,24
r2qk2r/1pp2p2/p1nbp2p/6p1/3Pp1P1/2P1P2P/PP3P1B/R2QKB1R,True,0.0,6.0,2145,5,25
r2qk2r/1pp2p2/p1nBp2p/6p1/3Pp1P1/2P1P2P/PP3P2/R2QKB1R,False,0.0,1.0,2094,5,26
r3k2r/1pp2p2/p1nqp2p/6p1/3Pp1P1/2P1P2P/PP3P2/R2QKB1R,True,0.309,6.0,2145,5,27
r3k2r/1pp2p2/p1nqp2p/6p1/3Pp1P1/2P1P2P/PPQ2P2/R3KB1R,False,0.0,3.0,2094,5,28
r3k2r/1pp5/p1nqp2p/5pp1/3Pp1P1/2P1P2P/PPQ2P2/R3KB1R,True,0.105,4.0,2145,5,29
r3k2r/1pp5/p1nqp2p/5pp1/3Pp1P1/2P1P2P/PPQ2P2/2KR1B1R,False,0.003,2.0,2094,5,30
2kr3r/1pp5/p1nqp2p/5pp1/3Pp1P1/2P1P2P/PPQ2P2/2KR1B1R,True,0.318,6.0,2145,5,31
2kr3r/1pp5/p1nqp2p/5pp1/3Pp1P1/2P1P2P/PPQ1BP2/2KR3R,False,0.247,3.0,2094,5,32
2kr3r/1pp5/p1n1p2p/3q1pp1/3Pp1P1/2P1P2P/PPQ1BP2/2KR3R,True,0.0,5.0,2145,5,33
2kr3r/1pp5/p1n1p2p/3q1pp1/3Pp1P1/2P1P2P/PPQ1BP2/1K1R3R,False,0.0,12.0,2094,5,34
2kr3r/2p5/p1n1p2p/1p1q1pp1/3Pp1P1/2P1P2P/PPQ1BP2/1K1R3R,True,0.0,3.0,2145,5,35
2kr3r/2p5/p1n1p2p/1p1q1pp1/3Pp1PP/2P1P3/PPQ1BP2/1K1R3R,False,0.0,3.0,2094,5,36
2kr3r/2p5/p1n1p2p/1p1q2p1/3PppPP/2P1P3/PPQ1BP2/1K1R3R,True,0.0,6.0,2145,5,37
2kr3r/2p5/p1n1p2p/1p1q2p1/3PpPPP/2P5/PPQ1BP2/1K1R3R,False,0.0,2.0,2094,5,38
2kr3r/2p5/p1n1p2p/1p1q4/3PppPP/2P5/PPQ1BP2/1K1R3R,True,0.0,3.0,2145,5,39
2kr3r/2p5/p1n1p2p/1p1q4/3PppPP/2P2P2/PPQ1B3/1K1R3R,False,0.346,6.0,2094,5,40
2kr3r/2p5/p1n1p2p/1p1q4/3P1pPP/2P1pP2/PPQ1B3/1K1R3R,True,0.0,30.0,2145,5,41
2kr3r/2p5/p1n1p1Qp/1p1q4/3P1pPP/2P1pP2/PP2B3/1K1R3R,False,0.003,4.0,2094,5,42
2k3rr/2p5/p1n1p1Qp/1p1q4/3P1pPP/2P1pP2/PP2B3/1K1R3R,True,0.0,6.0,2145,5,43
2k3rr/2p2Q2/p1n1p2p/1p1q4/3P1pPP/2P1pP2/PP2B3/1K1R3R,False,0.0,35.0,2094,5,44
6rr/1kp2Q2/p1n1p2p/1p1q4/3P1pPP/2P1pP2/PP2B3/1K1R3R,True,0.0,10.0,2145,5,45
